Wratil22,CP_2dose_2wk_9,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,4079,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_9,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,3170,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_9,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,6476,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_9,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,1049,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_9,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,1814,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_9,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,3598,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_9,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,1096,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_9,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,521,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_9,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,2390,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_9,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,66,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_9,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,1692,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_9,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,1055,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_9,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,849,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_9,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,526,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_9,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,1301,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_9,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,47,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_9,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,9883,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_9,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,6789,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_9,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,618,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_9,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,3899,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_9,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,3192,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_9,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,192,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_11,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,113,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_11,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,74,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_11,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,57,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_11,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,48,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_11,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,24,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_11,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,13,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_11,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,1170,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_11,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,456,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_11,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,2820,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_11,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,739,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_11,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,934,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_11,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,362,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_11,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,2484,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_11,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,1212,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_11,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,329,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_11,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,904,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_11,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,549,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_11,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,77,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_11,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,2232,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_11,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,2644,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_11,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,246,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_11,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,872,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_11,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,445,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_11,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,145,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_11,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,22153,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_11,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,8588,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_11,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,1187,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_11,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,2824,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_11,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,4027,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_11,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,1450,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_12,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,1048,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_12,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,828,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_12,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,577,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_12,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,49,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_12,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,1095,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_12,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,1412,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_12,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,552,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_12,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,422,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_12,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,533,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_12,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,820,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_12,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,953,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_12,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,294,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_12,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,4029,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_12,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,1399,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_12,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,1874,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_12,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,1693,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_12,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,813,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_12,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,38,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_13,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_13,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_13,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_13,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_13,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_13,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_13,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_13,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_13,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_13,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_13,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_13,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_13,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,23744,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_13,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,6650,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_13,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,679,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_13,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,1872,1,1000000,10,ng/ml,2022-06-14
