ref_name,rx_name,control_variant_name,variant_name,ordinal_number,section,fold_cmp,fold,resistance_level,ineffective,cumulative_count,assay,date_added
Zhou21b,CP,Wuhan,B.1.351 authentic,4,"Figure 6B,TableS3A",=,1.2,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,5,"Figure 6B,TableS3A",>,18.4,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,6,"Figure 6B,TableS3A",=,2.4,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,7,"Figure 6B,TableS3A",>,13.7,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,8,"Figure 6B,TableS3A",=,5.7,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,9,"Figure 6B,TableS3A",=,33.3,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,10,"Figure 6B,TableS3A",>,6.2,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,11,"Figure 6B,TableS3A",>,5.1,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,12,"Figure 6B,TableS3A",>,16.9,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,13,"Figure 6B,TableS3A",>,16.6,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,14,"Figure 6B,TableS3A",>,21.9,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,15,"Figure 6B,TableS3A",=,5.6,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,16,"Figure 6B,TableS3A",>,2.2,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,17,"Figure 6B,TableS3A",>,55.8,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,18,"Figure 6B,TableS3A",>,12.1,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,19,"Figure 6B,TableS3A",>,1.5,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,20,"Figure 6B,TableS3A",=,7.4,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,21,"Figure 6B,TableS3A",=,8.5,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,22,"Figure 6B,TableS3A",=,8.2,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,23,"Figure 6B,TableS3A",>,19.1,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,24,"Figure 6B,TableS3A",=,22.9,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,25,"Figure 6B,TableS3A",=,4.5,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,26,"Figure 6B,TableS3A",=,5.4,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,27,"Figure 6B,TableS3A",=,21.9,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,28,"Figure 6B,TableS3A",>,18,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,29,"Figure 6B,TableS3A",=,3.8,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,30,"Figure 6B,TableS3A",=,6,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,31,"Figure 6B,TableS3A",=,3.9,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,32,"Figure 6B,TableS3A",>,19.8,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,33,"Figure 6B,TableS3A",=,23.7,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,CP,Wuhan,B.1.351 authentic,34,"Figure 6B,TableS3A",>,33.8,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,1,"Figure 7, Table S4",=,15.7,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,3,"Figure 7, Table S4",=,7.5,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,4,"Figure 7, Table S4",=,5.3,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,5,"Figure 7, Table S4",=,5.2,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,6,"Figure 7, Table S4",=,10,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,7,"Figure 7, Table S4",=,5.6,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,8,"Figure 7, Table S4",=,3.5,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,9,"Figure 7, Table S4",=,14.4,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,10,"Figure 7, Table S4",=,14.2,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,11,"Figure 7, Table S4",=,7.1,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,12,"Figure 7, Table S4",=,26.6,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,13,"Figure 7, Table S4",=,4.8,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,14,"Figure 7, Table S4",=,3.3,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,15,"Figure 7, Table S4",=,6.4,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,16,"Figure 7, Table S4",=,14.1,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,17,"Figure 7, Table S4",=,12.7,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,18,"Figure 7, Table S4",=,12.9,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,19,"Figure 7, Table S4",=,7.6,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,20,"Figure 7, Table S4",=,8.7,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,21,"Figure 7, Table S4",>,9.2,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,22,"Figure 7, Table S4",=,5,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,23,"Figure 7, Table S4",=,16.6,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,24,"Figure 7, Table S4",=,6,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,BNT162b2,Wuhan,B.1.351 authentic,25,"Figure 7, Table S4",=,2.7,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,1,"Figure 7, Table S4",=,3.2,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,2,"Figure 7, Table S4",=,2.7,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,3,"Figure 7, Table S4",>,12.6,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,4,"Figure 7, Table S4",=,3,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,5,"Figure 7, Table S4",=,7,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,6,"Figure 7, Table S4",=,14.3,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,7,"Figure 7, Table S4",>,6.7,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,8,"Figure 7, Table S4",=,6.3,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,9,"Figure 7, Table S4",=,3.9,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,10,"Figure 7, Table S4",=,3.1,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,11,"Figure 7, Table S4",=,7.5,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,12,"Figure 7, Table S4",=,4.9,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,13,"Figure 7, Table S4",>,6.1,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,14,"Figure 7, Table S4",>,10.6,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,15,"Figure 7, Table S4",=,8.4,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,16,"Figure 7, Table S4",=,9.5,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,17,"Figure 7, Table S4",=,32.5,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,18,"Figure 7, Table S4",=,8.1,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,19,"Figure 7, Table S4",=,14,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,20,"Figure 7, Table S4",>,8.4,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,21,"Figure 7, Table S4",>,7.7,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,22,"Figure 7, Table S4",>,7.6,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,23,"Figure 7, Table S4",>,6.3,NULL,experimental,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,24,"Figure 7, Table S4",=,9.7,NULL,NULL,1,authentic virus,2021-03-17
Zhou21b,AZD1222,Wuhan,B.1.351 authentic,25,"Figure 7, Table S4",>,4.7,NULL,experimental,1,authentic virus,2021-03-17
