ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay_name,date_added
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,8,"Figure 6A,TableS3A",=,2.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,9,"Figure 6A,TableS3A",=,5.3,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,10,"Figure 6A,TableS3A",=,3.7,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,11,"Figure 6A,TableS3A",=,3.4,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,12,"Figure 6A,TableS3A",=,4.6,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,13,"Figure 6A,TableS3A",=,1.4,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,14,"Figure 6A,TableS3A",=,4.6,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,15,"Figure 6A,TableS3A",=,2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,16,"Figure 6A,TableS3A",=,1.1,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,17,"Figure 6A,TableS3A",=,12.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,18,"Figure 6A,TableS3A",=,3.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,19,"Figure 6A,TableS3A",=,1.4,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,20,"Figure 6A,TableS3A",=,1.1,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,21,"Figure 6A,TableS3A",=,3,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,22,"Figure 6A,TableS3A",=,1.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,23,"Figure 6A,TableS3A",=,4.6,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,24,"Figure 6A,TableS3A",=,4.2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,25,"Figure 6A,TableS3A",=,2.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,26,"Figure 6A,TableS3A",=,2.3,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,27,"Figure 6A,TableS3A",=,7.1,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,28,"Figure 6A,TableS3A",=,4.4,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,29,"Figure 6A,TableS3A",=,2.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,30,"Figure 6A,TableS3A",=,2.3,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,31,"Figure 6A,TableS3A",=,3,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,32,"Figure 6A,TableS3A",=,3,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,33,"Figure 6A,TableS3A",=,5.5,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,CP,Wuhan-Hu-1,P.1 full genome,34,"Figure 6A,TableS3A",=,3.4,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,1,"Figure 7, Table S4",=,2.9,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,3,"Figure 7, Table S4",=,2.5,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,4,"Figure 7, Table S4",=,3.1,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,5,"Figure 7, Table S4",=,2.9,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,6,"Figure 7, Table S4",=,5,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,7,"Figure 7, Table S4",=,2.1,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,8,"Figure 7, Table S4",=,2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,9,"Figure 7, Table S4",=,4.1,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,10,"Figure 7, Table S4",=,5.1,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,11,"Figure 7, Table S4",=,2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,12,"Figure 7, Table S4",=,3.9,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,13,"Figure 7, Table S4",=,2.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,14,"Figure 7, Table S4",=,1.4,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,15,"Figure 7, Table S4",=,2.3,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,16,"Figure 7, Table S4",=,4.1,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,17,"Figure 7, Table S4",=,6,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,18,"Figure 7, Table S4",=,4.3,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,19,"Figure 7, Table S4",=,2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,20,"Figure 7, Table S4",=,2.2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,21,"Figure 7, Table S4",=,3.5,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,22,"Figure 7, Table S4",=,2.2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,23,"Figure 7, Table S4",=,4.7,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,24,"Figure 7, Table S4",=,2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,BNT162b2_14d,Wuhan-Hu-1,P.1 full genome,25,"Figure 7, Table S4",=,1.6,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,1,"Figure 7, Table S4",=,1.9,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,2,"Figure 7, Table S4",=,1.4,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,3,"Figure 7, Table S4",>,12.6,IC50,NULL,experimental,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,4,"Figure 7, Table S4",=,1.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,5,"Figure 7, Table S4",=,2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,6,"Figure 7, Table S4",=,6.9,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,7,"Figure 7, Table S4",=,4.5,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,8,"Figure 7, Table S4",=,2.2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,9,"Figure 7, Table S4",=,5.2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,10,"Figure 7, Table S4",=,2.7,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,11,"Figure 7, Table S4",=,2.9,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,12,"Figure 7, Table S4",=,2.7,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,13,"Figure 7, Table S4",=,3.1,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,14,"Figure 7, Table S4",=,1.9,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,15,"Figure 7, Table S4",=,2.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,16,"Figure 7, Table S4",=,3,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,17,"Figure 7, Table S4",=,3.2,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,18,"Figure 7, Table S4",=,4.1,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,19,"Figure 7, Table S4",=,2.6,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,20,"Figure 7, Table S4",=,2.3,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,21,"Figure 7, Table S4",=,1.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,22,"Figure 7, Table S4",=,1.5,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,23,"Figure 7, Table S4",=,1.9,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,24,"Figure 7, Table S4",=,1.9,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,AZD1222_28d,Wuhan-Hu-1,P.1 full genome,25,"Figure 7, Table S4",=,3.8,IC50,NULL,NULL,1,authentic virus,2021-03-17
Dejnirattisai21,Fab 222,Wuhan-Hu-1,B.1.1.7 full genome,1,Figure 5,=,0.8,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 222,Wuhan-Hu-1,B.1.351 full genome,1,Figure 5,=,0.8,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 222,Wuhan-Hu-1,P.1 full genome,1,Figure 5,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 150,Wuhan-Hu-1,B.1.1.7 full genome,1,Figure 5,=,8.0,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 150,Wuhan-Hu-1,B.1.351 full genome,1,Figure 5,=,29.4,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 150,Wuhan-Hu-1,P.1 full genome,1,Figure 5,=,0.8,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 158,Wuhan-Hu-1,B.1.1.7 full genome,1,Figure 5,=,10.4,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 158,Wuhan-Hu-1,B.1.351 full genome,1,Figure 5,=,395.2,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 158,Wuhan-Hu-1,P.1 full genome,1,Figure 5,=,139.7,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 175,Wuhan-Hu-1,B.1.1.7 full genome,1,Figure 5,=,22.6,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 175,Wuhan-Hu-1,B.1.351 full genome,1,Figure 5,=,512.5,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,Fab 175,Wuhan-Hu-1,P.1 full genome,1,Figure 5,=,512.5,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,222HC + 222LC,Wuhan-Hu-1,B.1.1.7 full genome,1,Figure 5,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,222HC + 222LC,Wuhan-Hu-1,B.1.351 full genome,1,Figure 5,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,222HC + 222LC,Wuhan-Hu-1,P.1 full genome,1,Figure 5,=,0.8,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,150HC + 222LC,Wuhan-Hu-1,B.1.1.7 full genome,1,Figure 5,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,150HC + 222LC,Wuhan-Hu-1,B.1.351 full genome,1,Figure 5,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,150HC + 222LC,Wuhan-Hu-1,P.1 full genome,1,Figure 5,=,0.4,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,158HC + 222LC,Wuhan-Hu-1,B.1.1.7 full genome,1,Figure 5,=,0.4,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,158HC + 222LC,Wuhan-Hu-1,B.1.351 full genome,1,Figure 5,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,158HC + 222LC,Wuhan-Hu-1,P.1 full genome,1,Figure 5,=,0.3,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,269HC + 222LC,Wuhan-Hu-1,B.1.1.7 full genome,1,Figure 5,=,0.06,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,269HC + 222LC,Wuhan-Hu-1,P.1 full genome,1,Figure 5,=,1,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_1,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,3.8,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_2,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,2.8,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_3,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,1.9,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_4,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,1.4,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_5,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,8.4,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_6,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_7,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,1.1,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_8,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,4.3,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_9,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,2,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_11,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,10.1,IC50,NULL,NULL,1,authentic virus,2021-04-17
Dejnirattisai21,CP_B.1.1.7_12,Wuhan-Hu-1,P.1 full genome,1,"Figure 6C,TableS4B",=,0.4,IC50,NULL,NULL,1,authentic virus,2021-04-17
