ref_name,rx_name,iso_name,section,inhibition_pcnt,cumulative_count,assay_name,titer,date_added
Chen21,CP_18,B.1.1.7 full genome,"Fig 2a, Source Data Fig 2a",50,1,authentic virus,124.3008,2021-03-06
Chen21,CP_19,B.1.1.7 full genome,"Fig 2a, Source Data Fig 2a",50,1,authentic virus,21.34472,2021-03-06
Chen21,CP_1,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,117.439812,2021-03-06
Chen21,CP_2,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,437.828371,2021-03-06
Chen21,CP_3,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,167.336011,2021-03-06
Chen21,CP_4,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,671.14094,2021-03-06
Chen21,CP_5,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,821.018062,2021-03-06
Chen21,CP_6,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,1136.23452,2021-03-06
Chen21,CP_7,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,141.703273,2021-03-06
Chen21,CP_8,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,279.955207,2021-03-06
Chen21,CP_9,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,90.4159132,2021-03-06
Chen21,CP_10,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,66.7111408,2021-03-06
Chen21,CP_11,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,2723.31155,2021-03-06
Chen21,CP_12,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,229.252636,2021-03-06
Chen21,CP_13,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,328.947368,2021-03-06
Chen21,CP_14,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,173.641257,2021-03-06
Chen21,CP_15,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,361.271676,2021-03-06
Chen21,CP_16,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,187.125749,2021-03-06
Chen21,CP_17,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,454.959054,2021-03-06
Chen21,CP_18,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,154.726907,2021-03-06
Chen21,CP_19,S:417N+614G,"Fig 2b, Source Data Fig 2b",50,1,chimeric virus,36.7647059,2021-03-06
Chen21,CP_1,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,26.8889486,2021-03-06
Chen21,CP_2,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,20.8463623,2021-03-06
Chen21,CP_3,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,37.1333086,2021-03-06
Chen21,CP_4,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,42.1940928,2021-03-06
Chen21,CP_5,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,66.6666667,2021-03-06
Chen21,CP_6,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,70.6713781,2021-03-06
Chen21,CP_7,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,20,2021-03-06
Chen21,CP_8,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,92.4214418,2021-03-06
Chen21,CP_9,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,20,2021-03-06
Chen21,CP_10,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,36.9685767,2021-03-06
Chen21,CP_11,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,132.608407,2021-03-06
Chen21,CP_12,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,20,2021-03-06
Chen21,CP_13,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,20,2021-03-06
Chen21,CP_14,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,43.5350457,2021-03-06
Chen21,CP_15,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,60.1684717,2021-03-06
Chen21,CP_16,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,20,2021-03-06
Chen21,CP_17,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,20,2021-03-06
Chen21,CP_18,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,20,2021-03-06
Chen21,CP_19,S:484K+501Y+614G,"Fig 2c, Source Data Fig 2c",50,1,chimeric virus,20,2021-03-06
Chen21,CP_1,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,22.2766763,2021-03-06
Chen21,CP_2,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,43.7062937,2021-03-06
Chen21,CP_3,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,74.4601638,2021-03-06
Chen21,CP_4,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,100.190362,2021-03-06
Chen21,CP_5,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,205.549846,2021-03-06
Chen21,CP_6,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,72.3065799,2021-03-06
Chen21,CP_7,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,31.1332503,2021-03-06
Chen21,CP_8,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,68.6813187,2021-03-06
Chen21,CP_9,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,20,2021-03-06
Chen21,CP_10,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,36.3636364,2021-03-06
Chen21,CP_11,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,108.01469,2021-03-06
Chen21,CP_12,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,29.489826,2021-03-06
Chen21,CP_13,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,22.296544,2021-03-06
Chen21,CP_14,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,71.787509,2021-03-06
Chen21,CP_15,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,116.441546,2021-03-06
Chen21,CP_16,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,26.0620276,2021-03-06
Chen21,CP_17,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,78.2472613,2021-03-06
Chen21,CP_18,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,46.1893764,2021-03-06
Chen21,CP_19,S:417N+484K+501Y+614G,"Fig 2d, Source Data Fig 2d",50,1,chimeric virus,15.4966682,2021-03-06
Chen21,CP_1,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,20,2021-03-06
Chen21,CP_2,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,31.496063,2021-03-06
Chen21,CP_3,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,32.711809,2021-03-06
Chen21,CP_4,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,43.9174352,2021-03-06
Chen21,CP_5,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,99.1080278,2021-03-06
Chen21,CP_6,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,62.4609619,2021-03-06
Chen21,CP_7,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,20,2021-03-06
Chen21,CP_8,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,66.7111408,2021-03-06
Chen21,CP_9,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,20,2021-03-06
Chen21,CP_10,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,56.2113547,2021-03-06
Chen21,CP_11,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,56.4015792,2021-03-06
Chen21,CP_12,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,20,2021-03-06
Chen21,CP_13,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,20,2021-03-06
Chen21,CP_14,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,43.7636761,2021-03-06
Chen21,CP_15,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,122.880315,2021-03-06
Chen21,CP_16,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,23.4521576,2021-03-06
Chen21,CP_17,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,38.3729854,2021-03-06
Chen21,CP_18,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,38.2262997,2021-03-06
Chen21,CP_19,B.1.351 Spike,"Fig 2e, Source Data Fig 2e",50,1,chimeric virus,28.0504909,2021-03-06
Chen21,CP_20,P.1 Spike,"Fig 2g, Source Data Fig 2g",50,1,chimeric virus,50,2021-03-06
Chen21,CP_21,P.1 Spike,"Fig 2g, Source Data Fig 2g",50,1,chimeric virus,137.627305,2021-03-06
Chen21,CP_22,P.1 Spike,"Fig 2g, Source Data Fig 2g",50,1,chimeric virus,1380.45279,2021-03-06
Chen21,CP_23,P.1 Spike,"Fig 2g, Source Data Fig 2g",50,1,chimeric virus,50,2021-03-06
Chen21,CP_24,P.1 Spike,"Fig 2g, Source Data Fig 2g",50,1,chimeric virus,567.53689,2021-03-06
Chen21,CP_25,P.1 Spike,"Fig 2g, Source Data Fig 2g",50,1,chimeric virus,50,2021-03-06
Chen21,CP_26,P.1 Spike,"Fig 2g, Source Data Fig 2g",50,1,chimeric virus,57.7367206,2021-03-06
Chen21,CP_27,P.1 Spike,"Fig 2g, Source Data Fig 2g",50,1,chimeric virus,71.3775874,2021-03-06
Chen21,CP_28,P.1 Spike,"Fig 2g, Source Data Fig 2g",50,1,chimeric virus,79.3650794,2021-03-06
Chen21,CP_29,P.1 Spike,"Fig 2g, Source Data Fig 2g",50,1,chimeric virus,50,2021-03-06
Chen21,BNT162b2_1,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,493.096647,2021-03-06
Chen21,BNT162b2_2,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,1208.89749,2021-03-06
Chen21,BNT162b2_3,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,2375.86125,2021-03-06
Chen21,BNT162b2_4,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,156.030582,2021-03-06
Chen21,BNT162b2_5,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,898.472597,2021-03-06
Chen21,BNT162b2_6,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,1159.28588,2021-03-06
Chen21,BNT162b2_7,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,276.090558,2021-03-06
Chen21,BNT162b2_8,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,265.60425,2021-03-06
Chen21,BNT162b2_9,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,839.630563,2021-03-06
Chen21,BNT162b2_10,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,706.214689,2021-03-06
Chen21,BNT162b2_11,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,325.097529,2021-03-06
Chen21,BNT162b2_12,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,362.976407,2021-03-06
Chen21,BNT162b2_13,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,240.615977,2021-03-06
Chen21,BNT162b2_14,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,384.91147,2021-03-06
Chen21,BNT162b2_15,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,500.500501,2021-03-06
Chen21,BNT162b2_16,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,825.082508,2021-03-06
Chen21,BNT162b2_17,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,902.527076,2021-03-06
Chen21,BNT162b2_18,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,411.692054,2021-03-06
Chen21,BNT162b2_19,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,968.992248,2021-03-06
Chen21,BNT162b2_20,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,715.307582,2021-03-06
Chen21,BNT162b2_21,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,122.354093,2021-03-06
Chen21,BNT162b2_22,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,589.275192,2021-03-06
Chen21,BNT162b2_23,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,1205.10966,2021-03-06
Chen21,BNT162b2_24,S:614G,Fig 4a and Source Data Fig 4a,50,1,chimeric virus,602.772755,2021-03-06
Chen21,BNT162b2_1,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,132.590825,2021-03-06
Chen21,BNT162b2_2,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,324.780773,2021-03-06
Chen21,BNT162b2_3,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,1621.53397,2021-03-06
Chen21,BNT162b2_4,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,96.3391137,2021-03-06
Chen21,BNT162b2_5,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,416.319734,2021-03-06
Chen21,BNT162b2_6,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,636.942675,2021-03-06
Chen21,BNT162b2_7,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,162.601626,2021-03-06
Chen21,BNT162b2_8,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,137.741047,2021-03-06
Chen21,BNT162b2_9,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,433.839479,2021-03-06
Chen21,BNT162b2_10,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,648.08814,2021-03-06
Chen21,BNT162b2_11,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,405.844156,2021-03-06
Chen21,BNT162b2_12,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,159.286397,2021-03-06
Chen21,BNT162b2_13,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,131.492439,2021-03-06
Chen21,BNT162b2_14,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,176.335743,2021-03-06
Chen21,BNT162b2_15,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,328.299409,2021-03-06
Chen21,BNT162b2_16,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,496.770989,2021-03-06
Chen21,BNT162b2_17,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,307.976594,2021-03-06
Chen21,BNT162b2_18,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,332.667997,2021-03-06
Chen21,BNT162b2_19,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,327.439424,2021-03-06
Chen21,BNT162b2_20,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,214.362272,2021-03-06
Chen21,BNT162b2_21,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,66.5335995,2021-03-06
Chen21,BNT162b2_22,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,197.005516,2021-03-06
Chen21,BNT162b2_23,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,384.172109,2021-03-06
Chen21,BNT162b2_24,B.1.1.7 full genome,Fig 4a and Source Data Fig 4a,50,1,authentic virus,261.780105,2021-03-06
Chen21,BNT162b2_1,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,174.947516,2021-03-06
Chen21,BNT162b2_2,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,409.50041,2021-03-06
Chen21,BNT162b2_3,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,3457.81466,2021-03-06
Chen21,BNT162b2_4,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,113.045444,2021-03-06
Chen21,BNT162b2_5,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,718.907261,2021-03-06
Chen21,BNT162b2_6,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,1518.3723,2021-03-06
Chen21,BNT162b2_7,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,206.355757,2021-03-06
Chen21,BNT162b2_8,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,306.748466,2021-03-06
Chen21,BNT162b2_9,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,724.637681,2021-03-06
Chen21,BNT162b2_10,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,1035.30386,2021-03-06
Chen21,BNT162b2_11,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,484.261501,2021-03-06
Chen21,BNT162b2_12,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,604.960678,2021-03-06
Chen21,BNT162b2_13,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,324.569945,2021-03-06
Chen21,BNT162b2_14,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,725.689405,2021-03-06
Chen21,BNT162b2_15,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,953.288847,2021-03-06
Chen21,BNT162b2_16,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,1411.03429,2021-03-06
Chen21,BNT162b2_17,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,809.061489,2021-03-06
Chen21,BNT162b2_18,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,948.766603,2021-03-06
Chen21,BNT162b2_19,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,1104.11836,2021-03-06
Chen21,BNT162b2_20,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,205.296654,2021-03-06
Chen21,BNT162b2_21,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,124.316261,2021-03-06
Chen21,BNT162b2_22,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,389.863548,2021-03-06
Chen21,BNT162b2_23,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,777.000777,2021-03-06
Chen21,BNT162b2_24,S:417N+614G,Fig 4b and Source Data Fig 4b,50,1,chimeric virus,814.995925,2021-03-06
Chen21,BNT162b2_1,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,36.7242012,2021-03-06
Chen21,BNT162b2_2,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,294.724433,2021-03-06
Chen21,BNT162b2_3,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,563.697858,2021-03-06
Chen21,BNT162b2_4,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,42.8265525,2021-03-06
Chen21,BNT162b2_5,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,125.140783,2021-03-06
Chen21,BNT162b2_6,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,305.250305,2021-03-06
Chen21,BNT162b2_7,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,59.5238095,2021-03-06
Chen21,BNT162b2_8,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,45.9558824,2021-03-06
Chen21,BNT162b2_9,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,129.701686,2021-03-06
Chen21,BNT162b2_10,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,169.836957,2021-03-06
Chen21,BNT162b2_11,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,93.3706816,2021-03-06
Chen21,BNT162b2_12,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,207.511932,2021-03-06
Chen21,BNT162b2_13,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,58.8928151,2021-03-06
Chen21,BNT162b2_14,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,159.083678,2021-03-06
Chen21,BNT162b2_15,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,414.593698,2021-03-06
Chen21,BNT162b2_16,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,228.466987,2021-03-06
Chen21,BNT162b2_17,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,187.511719,2021-03-06
Chen21,BNT162b2_18,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,221.680337,2021-03-06
Chen21,BNT162b2_19,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,289.687138,2021-03-06
Chen21,BNT162b2_20,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,188.21758,2021-03-06
Chen21,BNT162b2_21,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,20.1694232,2021-03-06
Chen21,BNT162b2_22,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,118.049817,2021-03-06
Chen21,BNT162b2_23,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,199.960008,2021-03-06
Chen21,BNT162b2_24,S:484K+501Y+614G,Fig 4c and Source Data Fig 4c,50,1,chimeric virus,68.6813187,2021-03-06
Chen21,BNT162b2_1,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,21.724962,2021-03-06
